company_location,company_name,company_url,job_detail_url,job_listed,job_title
Jakarta Metropolitan Area,Turing,https://www.linkedin.com/company/turingcom?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/remote-python-developer-at-turing-3808866962?refId=OI8Imtsui902gfLhmMyjGA%3D%3D&trackingId=hAWd0cptOn%2FZro%2B3IN3%2BvQ%3D%3D&position=20&pageNum=6&trk=public_jobs_jserp-result_search-card,2024-01-14,Remote Python Developer
Jakarta Metropolitan Area,Turing,https://www.linkedin.com/company/turingcom?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/remote-python-developer-at-turing-3808866911?refId=OI8Imtsui902gfLhmMyjGA%3D%3D&trackingId=UuL4qFbM4f%2BZ71c15NYs3A%3D%3D&position=21&pageNum=6&trk=public_jobs_jserp-result_search-card,2024-01-14,Remote Python Developer
"Jakarta, Indonesia",Lion Parcel,https://id.linkedin.com/company/lion-parcel?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/platform-engineer-at-lion-parcel-3804198417?refId=OI8Imtsui902gfLhmMyjGA%3D%3D&trackingId=ReVgGoL28zKlmaM5a1IIaQ%3D%3D&position=22&pageNum=6&trk=public_jobs_jserp-result_search-card,2024-01-18,Platform Engineer
"Jakarta, Indonesia",Skolla EdTech,https://id.linkedin.com/company/skolla-edtech?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/mobile-developer-at-skolla-edtech-3807498513?refId=OI8Imtsui902gfLhmMyjGA%3D%3D&trackingId=xK%2FStZdC04PwTTb0bVWJHw%3D%3D&position=23&pageNum=6&trk=public_jobs_jserp-result_search-card,2024-01-22,Mobile Developer
"Jakarta, Indonesia",IDEKU,https://sg.linkedin.com/company/ideku-io?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/mobile-application-developer-at-ideku-3813046901?refId=OI8Imtsui902gfLhmMyjGA%3D%3D&trackingId=bUshD9kYlVLIR3gUd0C6cA%3D%3D&position=24&pageNum=6&trk=public_jobs_jserp-result_search-card,2024-01-29,Mobile Application Developer
Indonesia,Paired,https://www.linkedin.com/company/pairedrecruiting?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/full-stack-software-engineer-for-fintech-company-aus-based-remote-at-paired-3816571595?refId=OI8Imtsui902gfLhmMyjGA%3D%3D&trackingId=m3bP26YviWiR9fAts3CNWQ%3D%3D&position=25&pageNum=6&trk=public_jobs_jserp-result_search-card,2024-01-28,Full Stack Software Engineer for Fintech Company (AUS Based/Remote)
"Jakarta, Jakarta, Indonesia",Staffinc Group,https://id.linkedin.com/company/staffinc-group?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/fullstack-engineer-at-staffinc-group-3817408174?refId=ERzs3jbJFMrPF0%2B8XZWOXg%3D%3D&trackingId=YwUTqWnpAuGEset2H%2B52aw%3D%3D&position=1&pageNum=7&trk=public_jobs_jserp-result_search-card,2024-01-29,Fullstack Engineer
Jakarta Metropolitan Area,Qoala,https://id.linkedin.com/company/qoala?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/software-engineer-back-end-product-engineering-at-qoala-3676189457?refId=ERzs3jbJFMrPF0%2B8XZWOXg%3D%3D&trackingId=qeC3PDTyJSRqu3eGQJgR6Q%3D%3D&position=2&pageNum=7&trk=public_jobs_jserp-result_search-card,2023-07-01,Software Engineer (Back End) - Product Engineering
"Batam, Riau Islands, Indonesia",Michael Page,https://uk.linkedin.com/company/michael-page?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/sr-business-data-scientist-global-manufacturer-batam-based-at-michael-page-3575864671?refId=ERzs3jbJFMrPF0%2B8XZWOXg%3D%3D&trackingId=sjiqAE8FnpLlRdm0yuzQnA%3D%3D&position=3&pageNum=7&trk=public_jobs_jserp-result_search-card,2023-03-29,Sr. Business Data Scientist - Global Manufacturer - Batam Based
"Sleman, Yogyakarta, Indonesia",Universitas AMIKOM Yogyakarta,https://id.linkedin.com/company/universitasamikomyogyakarta?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/backend-developer-at-universitas-amikom-yogyakarta-3803589247?refId=ERzs3jbJFMrPF0%2B8XZWOXg%3D%3D&trackingId=k6qyNKd6Jo8%2FxXYnNyKmtA%3D%3D&position=4&pageNum=7&trk=public_jobs_jserp-result_search-card,2024-01-11,BackEnd Developer
Indonesia,Turing,https://www.linkedin.com/company/turingcom?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/remote-python-developer-at-turing-3808873146?refId=ERzs3jbJFMrPF0%2B8XZWOXg%3D%3D&trackingId=s6D02sWGIGAfJjX3Q%2FpKfQ%3D%3D&position=5&pageNum=7&trk=public_jobs_jserp-result_search-card,2024-01-14,Remote Python Developer
Jakarta Metropolitan Area,Turing,https://www.linkedin.com/company/turingcom?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/remote-python-developer-at-turing-3808873140?refId=ERzs3jbJFMrPF0%2B8XZWOXg%3D%3D&trackingId=bKsh0FUOgDiVGxmsL5nobA%3D%3D&position=6&pageNum=7&trk=public_jobs_jserp-result_search-card,2024-01-14,Remote Python Developer
Jakarta Metropolitan Area,Turing,https://www.linkedin.com/company/turingcom?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/remote-python-developer-at-turing-3808873098?refId=ERzs3jbJFMrPF0%2B8XZWOXg%3D%3D&trackingId=%2FhlruX1cN9P5pfwm%2BidKJA%3D%3D&position=7&pageNum=7&trk=public_jobs_jserp-result_search-card,2024-01-14,Remote Python Developer
Jakarta Metropolitan Area,Turing,https://www.linkedin.com/company/turingcom?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/remote-python-developer-at-turing-3808872237?refId=ERzs3jbJFMrPF0%2B8XZWOXg%3D%3D&trackingId=9whrClCJOGOCcx2qbSG0WQ%3D%3D&position=8&pageNum=7&trk=public_jobs_jserp-result_search-card,2024-01-14,Remote Python Developer
Jakarta Metropolitan Area,Turing,https://www.linkedin.com/company/turingcom?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/remote-python-developer-at-turing-3808871215?refId=ERzs3jbJFMrPF0%2B8XZWOXg%3D%3D&trackingId=VjMurZ4ASW99TM7qLGA5rw%3D%3D&position=9&pageNum=7&trk=public_jobs_jserp-result_search-card,2024-01-14,Remote Python Developer
Indonesia,Turing,https://www.linkedin.com/company/turingcom?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/remote-python-developer-at-turing-3808870399?refId=ERzs3jbJFMrPF0%2B8XZWOXg%3D%3D&trackingId=AvbxKGA7gXJbLQwhnGET4g%3D%3D&position=10&pageNum=7&trk=public_jobs_jserp-result_search-card,2024-01-14,Remote Python Developer
Indonesia,Turing,https://www.linkedin.com/company/turingcom?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/remote-python-developer-at-turing-3808870365?refId=ERzs3jbJFMrPF0%2B8XZWOXg%3D%3D&trackingId=QXFzb6iR74Q7WgaQZAVsUA%3D%3D&position=11&pageNum=7&trk=public_jobs_jserp-result_search-card,2024-01-14,Remote Python Developer
Indonesia,Turing,https://www.linkedin.com/company/turingcom?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/remote-python-developer-at-turing-3808869571?refId=ERzs3jbJFMrPF0%2B8XZWOXg%3D%3D&trackingId=5JWBfJEnHaR3IruieR%2BkUA%3D%3D&position=12&pageNum=7&trk=public_jobs_jserp-result_search-card,2024-01-14,Remote Python Developer
Jakarta Metropolitan Area,Turing,https://www.linkedin.com/company/turingcom?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/remote-python-developer-at-turing-3808866954?refId=ERzs3jbJFMrPF0%2B8XZWOXg%3D%3D&trackingId=fmrAeTy2weafCJFsjlk7qQ%3D%3D&position=13&pageNum=7&trk=public_jobs_jserp-result_search-card,2024-01-14,Remote Python Developer
Jakarta Metropolitan Area,Turing,https://www.linkedin.com/company/turingcom?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/remote-python-developer-at-turing-3808873090?refId=ERzs3jbJFMrPF0%2B8XZWOXg%3D%3D&trackingId=AAmRANFOL0upHSZsP4K0rw%3D%3D&position=14&pageNum=7&trk=public_jobs_jserp-result_search-card,2024-01-14,Remote Python Developer
Indonesia,Turing,https://www.linkedin.com/company/turingcom?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/remote-python-developer-at-turing-3808872270?refId=ERzs3jbJFMrPF0%2B8XZWOXg%3D%3D&trackingId=jxCcxQYkJ7qdF8cxgZIrtQ%3D%3D&position=15&pageNum=7&trk=public_jobs_jserp-result_search-card,2024-01-14,Remote Python Developer
Indonesia,Turing,https://www.linkedin.com/company/turingcom?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/remote-python-developer-at-turing-3808871245?refId=ERzs3jbJFMrPF0%2B8XZWOXg%3D%3D&trackingId=7cQSjioLE5HmiTq94Z5Onw%3D%3D&position=16&pageNum=7&trk=public_jobs_jserp-result_search-card,2024-01-14,Remote Python Developer
Jakarta Metropolitan Area,Turing,https://www.linkedin.com/company/turingcom?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/remote-python-developer-at-turing-3808870506?refId=ERzs3jbJFMrPF0%2B8XZWOXg%3D%3D&trackingId=UzHCAoShRTRMnxvlugPPmQ%3D%3D&position=17&pageNum=7&trk=public_jobs_jserp-result_search-card,2024-01-14,Remote Python Developer
Jakarta Metropolitan Area,Turing,https://www.linkedin.com/company/turingcom?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/remote-python-developer-at-turing-3808869600?refId=ERzs3jbJFMrPF0%2B8XZWOXg%3D%3D&trackingId=UXxgn%2F%2B%2FignyyyCZtgoagQ%3D%3D&position=18&pageNum=7&trk=public_jobs_jserp-result_search-card,2024-01-14,Remote Python Developer
Jakarta Metropolitan Area,Turing,https://www.linkedin.com/company/turingcom?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/remote-python-developer-at-turing-3808869517?refId=ERzs3jbJFMrPF0%2B8XZWOXg%3D%3D&trackingId=uqCeEUhl5A2NndEINTRU%2FA%3D%3D&position=19&pageNum=7&trk=public_jobs_jserp-result_search-card,2024-01-14,Remote Python Developer
Indonesia,Turing,https://www.linkedin.com/company/turingcom?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/remote-python-developer-at-turing-3808868802?refId=ERzs3jbJFMrPF0%2B8XZWOXg%3D%3D&trackingId=q9liHPqbBV2QcyVNBr5xzA%3D%3D&position=20&pageNum=7&trk=public_jobs_jserp-result_search-card,2024-01-14,Remote Python Developer
Indonesia,Turing,https://www.linkedin.com/company/turingcom?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/remote-python-developer-at-turing-3808867914?refId=ERzs3jbJFMrPF0%2B8XZWOXg%3D%3D&trackingId=rMPrA9eflkHieGKBA96F2Q%3D%3D&position=21&pageNum=7&trk=public_jobs_jserp-result_search-card,2024-01-14,Remote Python Developer
"Jakarta, Indonesia",Deloitte Consulting,https://www.linkedin.com/company/next-consulting-srl?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/consultant-senior-consultant-artificial-intelligence-data-data-engineer-id-at-deloitte-consulting-3809034592?refId=ERzs3jbJFMrPF0%2B8XZWOXg%3D%3D&trackingId=FKLXncxOzF%2BO80L723Nmpg%3D%3D&position=22&pageNum=7&trk=public_jobs_jserp-result_search-card,2024-01-23,Consultant/Senior Consultant - Artificial Intelligence & Data (Data Engineer) - ID
Indonesia,Turing,https://www.linkedin.com/company/turingcom?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/remote-python-developer-at-turing-3808873041?refId=ERzs3jbJFMrPF0%2B8XZWOXg%3D%3D&trackingId=MtBWkWvdp%2FJPMQoO9L3PHw%3D%3D&position=23&pageNum=7&trk=public_jobs_jserp-result_search-card,2024-01-14,Remote Python Developer
Indonesia,Turing,https://www.linkedin.com/company/turingcom?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/remote-python-developer-at-turing-3808869549?refId=ERzs3jbJFMrPF0%2B8XZWOXg%3D%3D&trackingId=S6wwFXhQ6FGOwsO33ei1VA%3D%3D&position=24&pageNum=7&trk=public_jobs_jserp-result_search-card,2024-01-14,Remote Python Developer
Jakarta Metropolitan Area,Turing,https://www.linkedin.com/company/turingcom?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/remote-python-developer-at-turing-3808869546?refId=ERzs3jbJFMrPF0%2B8XZWOXg%3D%3D&trackingId=zsHL%2B8d6OEpq%2FvnluO0WYw%3D%3D&position=25&pageNum=7&trk=public_jobs_jserp-result_search-card,2024-01-14,Remote Python Developer
Jakarta Metropolitan Area,Turing,https://www.linkedin.com/company/turingcom?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/remote-python-developer-at-turing-3808869509?refId=Htg1E9RWBbpbWujFtAKWfg%3D%3D&trackingId=iGWG3JbsgIBv0rPzzTSqRg%3D%3D&position=1&pageNum=8&trk=public_jobs_jserp-result_search-card,2024-01-14,Remote Python Developer
Jakarta Metropolitan Area,Turing,https://www.linkedin.com/company/turingcom?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/remote-python-developer-at-turing-3808868791?refId=Htg1E9RWBbpbWujFtAKWfg%3D%3D&trackingId=lwlvB66QmdOq3U4RfR28Yg%3D%3D&position=2&pageNum=8&trk=public_jobs_jserp-result_search-card,2024-01-14,Remote Python Developer
Indonesia,Turing,https://www.linkedin.com/company/turingcom?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/remote-python-developer-at-turing-3808867907?refId=Htg1E9RWBbpbWujFtAKWfg%3D%3D&trackingId=ubz6oQVQs5HNFr5OUyKMbg%3D%3D&position=3&pageNum=8&trk=public_jobs_jserp-result_search-card,2024-01-14,Remote Python Developer
Indonesia,Turing,https://www.linkedin.com/company/turingcom?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/remote-python-developer-at-turing-3808866940?refId=Htg1E9RWBbpbWujFtAKWfg%3D%3D&trackingId=8KXCVSkfMhuFSApc6wPlTg%3D%3D&position=4&pageNum=8&trk=public_jobs_jserp-result_search-card,2024-01-14,Remote Python Developer
Jakarta Metropolitan Area,Turing,https://www.linkedin.com/company/turingcom?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/remote-python-developer-at-turing-3808866880?refId=Htg1E9RWBbpbWujFtAKWfg%3D%3D&trackingId=P4fcvAOavQmgxiBDa2dwZA%3D%3D&position=5&pageNum=8&trk=public_jobs_jserp-result_search-card,2024-01-14,Remote Python Developer
Jakarta Metropolitan Area,Kelola Talenta Global,https://id.linkedin.com/company/kelola-talenta-global?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/junior-developer-at-kelola-talenta-global-3810200069?refId=Htg1E9RWBbpbWujFtAKWfg%3D%3D&trackingId=ysoVjI9BH16RBIye4UlO5w%3D%3D&position=6&pageNum=8&trk=public_jobs_jserp-result_search-card,2024-01-19,Junior Developer
Indonesia,Hyppies.com,https://sg.linkedin.com/company/hyppies?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/react-native-developer-at-hyppies-com-3810798752?refId=Htg1E9RWBbpbWujFtAKWfg%3D%3D&trackingId=%2FCB9I95XboKB7avXXg61TA%3D%3D&position=7&pageNum=8&trk=public_jobs_jserp-result_search-card,2024-01-22,React Native Developer
Jakarta Metropolitan Area,PT Bank Digital BCA (BCA Digital),https://id.linkedin.com/company/bcadigital?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/site-reliability-engineer-devops-at-pt-bank-digital-bca-bca-digital-3798081888?refId=Htg1E9RWBbpbWujFtAKWfg%3D%3D&trackingId=ruTOvGj417XK%2BloEDXAbgg%3D%3D&position=8&pageNum=8&trk=public_jobs_jserp-result_search-card,2024-01-04,Site Reliability Engineer / DevOps
"Yogyakarta, Indonesia",Skyshi Digital Indonesia,https://id.linkedin.com/company/skyshidigital?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/full-stack-engineer-at-skyshi-digital-indonesia-3806405144?refId=Htg1E9RWBbpbWujFtAKWfg%3D%3D&trackingId=jSlm07N8eu3IrsBpU01R%2Fg%3D%3D&position=9&pageNum=8&trk=public_jobs_jserp-result_search-card,2024-01-19,Full Stack Engineer
"Kuta, Bali, Indonesia",Hitachi Energy,https://ch.linkedin.com/company/hitachienergy?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/junior-software-engineer-at-hitachi-energy-3807503561?refId=Htg1E9RWBbpbWujFtAKWfg%3D%3D&trackingId=ZBmBSPSUQ866WpNnjj5O0A%3D%3D&position=10&pageNum=8&trk=public_jobs_jserp-result_search-card,2024-01-29,Junior Software Engineer
Jakarta Metropolitan Area,Traveloka,https://sg.linkedin.com/company/traveloka?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/software-development-engineer-test-at-traveloka-3739518641?refId=Htg1E9RWBbpbWujFtAKWfg%3D%3D&trackingId=khZai6tfPz7edSvbBXYObw%3D%3D&position=11&pageNum=8&trk=public_jobs_jserp-result_search-card,2023-10-13,Software Development Engineer Test
"Jakarta, Indonesia",INDODAX - Indonesia Digital Asset Exchange,https://id.linkedin.com/company/indodax?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/jr-ios-developer-at-indodax-indonesia-digital-asset-exchange-3809636978?refId=Htg1E9RWBbpbWujFtAKWfg%3D%3D&trackingId=iPv0GvncxjhUxflFge122w%3D%3D&position=12&pageNum=8&trk=public_jobs_jserp-result_search-card,2024-01-24,Jr. iOS Developer
"Jakarta, Indonesia",not-found,not-found,not-found,2024-01-10,PHYTON AI ENGINEER
Jakarta Metropolitan Area,Turing,https://www.linkedin.com/company/turingcom?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/remote-python-programmer-at-turing-3808872150?refId=Htg1E9RWBbpbWujFtAKWfg%3D%3D&trackingId=mQmMiSy2mGu52ZKHHO65%2FQ%3D%3D&position=14&pageNum=8&trk=public_jobs_jserp-result_search-card,2024-01-14,Remote Python Programmer
Indonesia,Turing,https://www.linkedin.com/company/turingcom?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/remote-python-programmer-at-turing-3808871179?refId=Htg1E9RWBbpbWujFtAKWfg%3D%3D&trackingId=DfednqC0FCRrM92cpUeNFQ%3D%3D&position=15&pageNum=8&trk=public_jobs_jserp-result_search-card,2024-01-14,Remote Python Programmer
Indonesia,Turing,https://www.linkedin.com/company/turingcom?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/remote-python-programmer-at-turing-3808868545?refId=Htg1E9RWBbpbWujFtAKWfg%3D%3D&trackingId=URlPw5921gzVEWOx4FblsQ%3D%3D&position=16&pageNum=8&trk=public_jobs_jserp-result_search-card,2024-01-14,Remote Python Programmer
Jakarta Metropolitan Area,Turing,https://www.linkedin.com/company/turingcom?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/remote-python-programmer-at-turing-3808867708?refId=Htg1E9RWBbpbWujFtAKWfg%3D%3D&trackingId=FRRx7BwB8yG%2FJYznIxBw2w%3D%3D&position=17&pageNum=8&trk=public_jobs_jserp-result_search-card,2024-01-14,Remote Python Programmer
Indonesia,HackerPulse,https://www.linkedin.com/company/hackerpulse?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/software-engineer-at-hackerpulse-3745304870?refId=Htg1E9RWBbpbWujFtAKWfg%3D%3D&trackingId=B1Q5mH7Unt6krmgm4hVeBg%3D%3D&position=18&pageNum=8&trk=public_jobs_jserp-result_search-card,2023-10-24,Software Engineer
"Jakarta, Jakarta, Indonesia",Mekari,https://id.linkedin.com/company/mekari?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/senior-ai-engineer-at-mekari-3781087413?refId=Htg1E9RWBbpbWujFtAKWfg%3D%3D&trackingId=37Ikt4RjuhJJXDqJKqipSQ%3D%3D&position=19&pageNum=8&trk=public_jobs_jserp-result_search-card,2023-12-09,Senior AI Engineer
"Kuta, Bali, Indonesia",Hitachi Energy,https://ch.linkedin.com/company/hitachienergy?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/junior-software-engineer-at-hitachi-energy-3805222330?refId=Htg1E9RWBbpbWujFtAKWfg%3D%3D&trackingId=MsZEsrD33YzqFKe%2BkW74wg%3D%3D&position=20&pageNum=8&trk=public_jobs_jserp-result_search-card,2024-01-24,Junior Software Engineer
"Jakarta, Jakarta, Indonesia",Pajakku,https://id.linkedin.com/company/pajakku?trk=public_jobs_jserp-result_job-search-card-subtitle,https://id.linkedin.com/jobs/view/frontend-developer-at-pajakku-3808341707?refId=Htg1E9RWBbpbWujFtAKWfg%3D%3D&trackingId=Y8fy3WZxfVVC1hYxxgFsSQ%3D%3D&position=21&pageNum=8&trk=public_jobs_jserp-result_search-card,2024-01-23,Frontend Developer
